"","x"
"4043","ENST00000509388"
"4044","ENST00000318443"
"4045","ENST00000397192"
"4046","ENST00000518068"
"4047","ENST00000430911"
"4048","ENST00000393413"
"4049","ENST00000586252"
"4050","ENST00000619387"
"4051","ENST00000435022"
"4052","ENST00000262096"
"4053","ENST00000399433"
"4054","ENST00000631148"
"4055","ENST00000423996"
"4056","ENST00000306376"
"4057","ENST00000237530"
"4058","ENST00000465432"
"4059","ENST00000221930"
"4060","ENST00000442386"
"4061","ENST00000432169"
"4062","ENST00000422767"
"4063","ENST00000510314"
"4064","ENST00000533194"
"4065","ENST00000373624"
"4066","ENST00000367723"
"4067","ENST00000394127"
"4068","ENST00000592967"
"4069","ENST00000176763"
"4070","ENST00000470592"
"4071","ENST00000594155"
"4072","ENST00000439247"
"4073","ENST00000313597"
"4074","ENST00000601778"
"4075","ENST00000380262"
"4076","ENST00000454011"
"4077","ENST00000581401"
"4078","ENST00000476192"
"4079","ENST00000535796"
"4080","ENST00000489344"
"4081","ENST00000415602"
"4082","ENST00000406323"
"4083","ENST00000633464"
"4084","ENST00000518385"
"4085","ENST00000312719"
"4086","ENST00000512556"
"4087","ENST00000496634"
"4088","ENST00000491308"
"4089","ENST00000587086"
"4090","ENST00000613670"
"4091","ENST00000447771"
"4092","ENST00000525936"
"4093","ENST00000493356"
"4094","ENST00000545425"
"4095","ENST00000494812"
"4096","ENST00000442265"
"4097","ENST00000569653"
"4098","ENST00000357324"
"4099","ENST00000559660"
"4100","ENST00000622608"
"4101","ENST00000202028"
"4102","ENST00000274569"
"4103","ENST00000394888"
"4104","ENST00000370867"
"4105","ENST00000550836"
"4106","ENST00000340394"
"4107","ENST00000623940"
"4108","ENST00000448405"
"4109","ENST00000409906"
"4110","ENST00000422591"
"4111","ENST00000496427"
"4112","ENST00000453358"
"4113","ENST00000557515"
"4114","ENST00000522385"
"4115","ENST00000520951"
"4116","ENST00000512198"
"4117","ENST00000525013"
"4118","ENST00000489286"
"4119","ENST00000358655"
"4120","ENST00000590212"
"4121","ENST00000373463"
"4122","ENST00000520722"
"4123","ENST00000457507"
"4124","ENST00000417475"
"4125","ENST00000477371"
"4126","ENST00000375107"
"4127","ENST00000568148"
"4128","ENST00000419219"
"4129","ENST00000264848"
"4130","ENST00000474192"
"4131","ENST00000550600"
"4132","ENST00000607482"
"4133","ENST00000541515"
"4134","ENST00000547923"
"4135","ENST00000589823"
"4136","ENST00000315212"
"4137","ENST00000587210"
"4138","ENST00000397261"
"4139","ENST00000495699"
"4140","ENST00000491128"
"4141","ENST00000416905"
"4142","ENST00000555315"
"4143","ENST00000497730"
"4144","ENST00000479821"
"4145","ENST00000369641"
"4146","ENST00000589995"
"4147","ENST00000468024"
"4148","ENST00000580731"
"4149","ENST00000373045"
"4150","ENST00000361565"
"4151","ENST00000529022"
"4152","ENST00000549732"
"4153","ENST00000287263"
"4154","ENST00000486347"
"4155","ENST00000391553"
"4156","ENST00000555467"
"4157","ENST00000319006"
"4158","ENST00000361815"
"4159","ENST00000592285"
"4160","ENST00000281273"
"4161","ENST00000597274"
"4162","ENST00000424254"
"4163","ENST00000371160"
"4164","ENST00000442845"
"4165","ENST00000333552"
"4166","ENST00000455445"
"4167","ENST00000533065"
"4168","ENST00000315965"
"4169","ENST00000449695"
"4170","ENST00000473021"
"4171","ENST00000424266"
"4172","ENST00000462779"
"4173","ENST00000467746"
"4174","ENST00000562935"
"4175","ENST00000511908"
"4176","ENST00000575313"
"4177","ENST00000361528"
"4178","ENST00000397350"
"4179","ENST00000545209"
"4180","ENST00000313511"
"4181","ENST00000392779"
"4182","ENST00000552924"
"4183","ENST00000534683"
"4184","ENST00000421218"
"4185","ENST00000393688"
"4186","ENST00000297661"
"4187","ENST00000491163"
"4188","ENST00000503362"
"4189","ENST00000367048"
"4190","ENST00000377911"
"4191","ENST00000382599"
"4192","ENST00000415649"
"4193","ENST00000522958"
"4194","ENST00000251287"
"4195","ENST00000444334"
"4196","ENST00000597063"
"4197","ENST00000574730"
"4198","ENST00000269967"
"4199","ENST00000565928"
"4200","ENST00000533373"
"4201","ENST00000475210"
"4202","ENST00000225726"
"4203","ENST00000532846"
"4204","ENST00000464120"
"4205","ENST00000514198"
"4206","ENST00000419267"
"4207","ENST00000590161"
"4208","ENST00000548573"
"4209","ENST00000618074"
"4210","ENST00000497614"
"4211","ENST00000561844"
"4212","ENST00000555014"
"4213","ENST00000262105"
"4214","ENST00000521368"
"4215","ENST00000558265"
"4216","ENST00000530495"
"4217","ENST00000599471"
"4218","ENST00000360655"
"4219","ENST00000447377"
"4220","ENST00000373521"
"4221","ENST00000495356"
"4222","ENST00000533012"
"4223","ENST00000419015"
"4224","ENST00000437495"
"4225","ENST00000360943"
"4226","ENST00000543697"
"4227","ENST00000619917"
"4228","ENST00000621772"
"4229","ENST00000583202"
"4230","ENST00000575116"
"4231","ENST00000447132"
"4232","ENST00000371945"
"4233","ENST00000538280"
"4234","ENST00000473558"
"4235","ENST00000388918"
"4236","ENST00000533210"
"4237","ENST00000550515"
"4238","ENST00000276925"
"4239","ENST00000317811"
"4240","ENST00000372813"
"4241","ENST00000304129"
"4242","ENST00000421351"
"4243","ENST00000434752"
"4244","ENST00000399002"
"4245","ENST00000522367"
"4246","ENST00000316519"
"4247","ENST00000451119"
"4248","ENST00000257829"
"4249","ENST00000252329"
"4250","ENST00000464496"
"4251","ENST00000512781"
"4252","ENST00000333483"
"4253","ENST00000238651"
"4254","ENST00000371756"
"4255","ENST00000570132"
"4256","ENST00000558554"
"4257","ENST00000256953"
"4258","ENST00000497842"
"4259","ENST00000346027"
"4260","ENST00000368090"
"4261","ENST00000400259"
"4262","ENST00000508500"
"4263","ENST00000399312"
"4264","ENST00000592688"
"4265","ENST00000480536"
"4266","ENST00000503291"
"4267","ENST00000547897"
"4268","ENST00000353265"
"4269","ENST00000506393"
"4270","ENST00000415265"
"4271","ENST00000478693"
"4272","ENST00000306704"
"4273","ENST00000260130"
"4274","ENST00000380243"
"4275","ENST00000521555"
"4276","ENST00000541265"
"4277","ENST00000594794"
"4278","ENST00000553266"
"4279","ENST00000338825"
"4280","ENST00000378536"
"4281","ENST00000497048"
"4282","ENST00000584206"
"4283","ENST00000547294"
"4284","ENST00000484814"
"4285","ENST00000476228"
"4286","ENST00000572681"
"4287","ENST00000249330"
"4288","ENST00000263347"
"4289","ENST00000631789"
"4290","ENST00000489796"
"4291","ENST00000455009"
"4292","ENST00000464771"
"4293","ENST00000560747"
"4294","ENST00000378654"
"4295","ENST00000361587"
"4296","ENST00000340217"
"4297","ENST00000564824"
"4298","ENST00000595112"
"4299","ENST00000375208"
"4300","ENST00000508258"
"4301","ENST00000446569"
"4302","ENST00000361671"
"4303","ENST00000347617"
"4304","ENST00000570054"
"4305","ENST00000615855"
"4306","ENST00000599213"
"4307","ENST00000588347"
"4308","ENST00000586705"
"4309","ENST00000466498"
"4310","ENST00000467278"
"4311","ENST00000361830"
"4312","ENST00000490554"
"4313","ENST00000381989"
"4314","ENST00000513006"
"4315","ENST00000419067"
"4316","ENST00000481503"
"4317","ENST00000599218"
"4318","ENST00000420451"
"4319","ENST00000532074"
"4320","ENST00000568308"
"4321","ENST00000434585"
"4322","ENST00000477898"
"4323","ENST00000617961"
"4324","ENST00000462116"
"4325","ENST00000584024"
"4326","ENST00000436448"
"4327","ENST00000373699"
"4328","ENST00000428228"
"4329","ENST00000559622"
"4330","ENST00000561041"
"4331","ENST00000452699"
"4332","ENST00000506634"
"4333","ENST00000313244"
"4334","ENST00000568812"
"4335","ENST00000445658"
"4336","ENST00000520321"
"4337","ENST00000596195"
"4338","ENST00000575354"
"4339","ENST00000443667"
"4340","ENST00000489808"
"4341","ENST00000375859"
"4342","ENST00000373723"
"4343","ENST00000531761"
"4344","ENST00000579450"
"4345","ENST00000344749"
"4346","ENST00000311189"
"4347","ENST00000322310"
"4348","ENST00000432508"
"4349","ENST00000533421"
"4350","ENST00000278849"
"4351","ENST00000531014"
"4352","ENST00000359524"
"4353","ENST00000233609"
"4354","ENST00000373095"
"4355","ENST00000553100"
"4356","ENST00000553995"
"4357","ENST00000573158"
"4358","ENST00000565849"
"4359","ENST00000425016"
"4360","ENST00000533173"
"4361","ENST00000570189"
"4362","ENST00000258963"
"4363","ENST00000403747"
"4364","ENST00000627489"
"4365","ENST00000345990"
"4366","ENST00000561077"
"4367","ENST00000563531"
"4368","ENST00000457377"
"4369","ENST00000296402"
"4370","ENST00000372870"
"4371","ENST00000542104"
"4372","ENST00000523115"
"4373","ENST00000278224"
"4374","ENST00000273783"
"4375","ENST00000450136"
"4376","ENST00000402010"
"4377","ENST00000354269"
"4378","ENST00000475069"
"4379","ENST00000540125"
"4380","ENST00000546047"
"4381","ENST00000466913"
"4382","ENST00000615450"
"4383","ENST00000471758"
"4384","ENST00000340381"
"4385","ENST00000415210"
"4386","ENST00000006658"
"4387","ENST00000631610"
"4388","ENST00000593166"
"4389","ENST00000465849"
"4390","ENST00000573645"
"4391","ENST00000391945"
"4392","ENST00000259365"
"4393","ENST00000450036"
"4394","ENST00000328741"
"4395","ENST00000424999"
"4396","ENST00000379752"
"4397","ENST00000345535"
"4398","ENST00000591272"
"4399","ENST00000535723"
"4400","ENST00000370885"
"4401","ENST00000409033"
"4402","ENST00000435753"
"4403","ENST00000489477"
"4404","ENST00000428595"
"4405","ENST00000402050"
"4406","ENST00000345957"
"4407","ENST00000401030"
"4408","ENST00000265753"
"4409","ENST00000628899"
"4410","ENST00000451091"
"4411","ENST00000414061"
"4412","ENST00000592764"
"4413","ENST00000498425"
"4414","ENST00000465416"
"4415","ENST00000566720"
"4416","ENST00000623891"
"4417","ENST00000349901"
"4418","ENST00000599474"
"4419","ENST00000533285"
"4420","ENST00000293670"
"4421","ENST00000486041"
"4422","ENST00000460181"
"4423","ENST00000340296"
"4424","ENST00000469202"
"4425","ENST00000569318"
"4426","ENST00000283629"
"4427","ENST00000217233"
"4428","ENST00000521310"
"4429","ENST00000392008"
"4430","ENST00000460105"
"4431","ENST00000508268"
"4432","ENST00000531058"
"4433","ENST00000600873"
"4434","ENST00000441491"
"4435","ENST00000454195"
"4436","ENST00000531942"
"4437","ENST00000319119"
"4438","ENST00000464595"
"4439","ENST00000380122"
"4440","ENST00000483086"
"4441","ENST00000361611"
"4442","ENST00000374736"
"4443","ENST00000585838"
"4444","ENST00000580141"
"4445","ENST00000504717"
"4446","ENST00000395510"
"4447","ENST00000397631"
"4448","ENST00000415753"
"4449","ENST00000225777"
"4450","ENST00000478067"
"4451","ENST00000595950"
"4452","ENST00000554508"
"4453","ENST00000598654"
"4454","ENST00000455397"
"4455","ENST00000515311"
"4456","ENST00000439686"
"4457","ENST00000338343"
"4458","ENST00000558813"
"4459","ENST00000574640"
"4460","ENST00000352845"
"4461","ENST00000606561"
"4462","ENST00000512087"
"4463","ENST00000556564"
"4464","ENST00000485678"
"4465","ENST00000418655"
"4466","ENST00000544396"
"4467","ENST00000466624"
"4468","ENST00000376687"
"4469","ENST00000302550"
"4470","ENST00000465246"
"4471","ENST00000464520"
"4472","ENST00000580578"
"4473","ENST00000546244"
"4474","ENST00000519676"
"4475","ENST00000521726"
"4476","ENST00000571041"
"4477","ENST00000306627"
"4478","ENST00000494584"
"4479","ENST00000336095"
"4480","ENST00000480353"
"4481","ENST00000562132"
"4482","ENST00000303731"
"4483","ENST00000415641"
"4484","ENST00000592139"
"4485","ENST00000601772"
"4486","ENST00000588598"
"4487","ENST00000590891"
"4488","ENST00000414069"
"4489","ENST00000448745"
"4490","ENST00000477686"
"4491","ENST00000416000"
"4492","ENST00000458138"
"4493","ENST00000491542"
"4494","ENST00000594391"
"4495","ENST00000441639"
"4496","ENST00000481981"
"4497","ENST00000517878"
"4498","ENST00000532349"
"4499","ENST00000316052"
"4500","ENST00000329143"
"4501","ENST00000518345"
"4502","ENST00000216297"
"4503","ENST00000299421"
"4504","ENST00000582677"
"4505","ENST00000518382"
"4506","ENST00000597715"
"4507","ENST00000416600"
"4508","ENST00000618718"
"4509","ENST00000469097"
"4510","ENST00000381077"
"4511","ENST00000548040"
"4512","ENST00000496641"
"4513","ENST00000275262"
"4514","ENST00000370008"
"4515","ENST00000521997"
"4516","ENST00000370854"
"4517","ENST00000515059"
"4518","ENST00000543453"
"4519","ENST00000359843"
"4520","ENST00000618123"
"4521","ENST00000577501"
"4522","ENST00000477373"
"4523","ENST00000377380"
"4524","ENST00000393997"
"4525","ENST00000378116"
"4526","ENST00000579248"
"4527","ENST00000434359"
"4528","ENST00000432323"
"4529","ENST00000543360"
"4530","ENST00000368409"
"4531","ENST00000596075"
"4532","ENST00000565438"
"4533","ENST00000367408"
"4534","ENST00000514991"
"4535","ENST00000254051"
"4536","ENST00000548358"
"4537","ENST00000543218"
"4538","ENST00000582126"
"4539","ENST00000407246"
"4540","ENST00000562263"
"4541","ENST00000367307"
"4542","ENST00000252971"
"4543","ENST00000502418"
"4544","ENST00000262395"
"4545","ENST00000563366"
"4546","ENST00000517975"
"4547","ENST00000608424"
"4548","ENST00000564376"
"4549","ENST00000615256"
"4550","ENST00000514508"
"4551","ENST00000262890"
"4552","ENST00000443908"
"4553","ENST00000491246"
"4554","ENST00000355272"
"4555","ENST00000368261"
"4556","ENST00000505221"
"4557","ENST00000402583"
"4558","ENST00000425647"
"4559","ENST00000512866"
"4560","ENST00000486040"
"4561","ENST00000530440"
"4562","ENST00000423729"
"4563","ENST00000519455"
"4564","ENST00000482897"
"4565","ENST00000317673"
"4566","ENST00000543772"
"4567","ENST00000434963"
"4568","ENST00000575836"
"4569","ENST00000521083"
"4570","ENST00000377307"
"4571","ENST00000334528"
"4572","ENST00000546717"
"4573","ENST00000426613"
"4574","ENST00000339093"
"4575","ENST00000466419"
"4576","ENST00000311502"
"4577","ENST00000382554"
"4578","ENST00000340611"
"4579","ENST00000608606"
"4580","ENST00000466776"
"4581","ENST00000497525"
"4582","ENST00000374930"
"4583","ENST00000464112"
"4584","ENST00000525925"
"4585","ENST00000544871"
"4586","ENST00000543658"
"4587","ENST00000247005"
"4588","ENST00000283148"
"4589","ENST00000505068"
"4590","ENST00000156825"
"4591","ENST00000371975"
"4592","ENST00000408031"
"4593","ENST00000508218"
"4594","ENST00000577419"
"4595","ENST00000496335"
"4596","ENST00000485629"
"4597","ENST00000434423"
"4598","ENST00000618875"
"4599","ENST00000528862"
"4600","ENST00000435030"
"4601","ENST00000597426"
"4602","ENST00000414862"
"4603","ENST00000614349"
"4604","ENST00000529579"
"4605","ENST00000424526"
"4606","ENST00000414331"
"4607","ENST00000580833"
"4608","ENST00000398988"
"4609","ENST00000544379"
"4610","ENST00000581150"
"4611","ENST00000339643"
"4612","ENST00000475315"
"4613","ENST00000554280"
"4614","ENST00000573994"
"4615","ENST00000489499"
"4616","ENST00000612742"
"4617","ENST00000431277"
"4618","ENST00000272542"
"4619","ENST00000570090"
"4620","ENST00000445402"
"4621","ENST00000533646"
"4622","ENST00000612236"
"4623","ENST00000496425"
"4624","ENST00000409136"
"4625","ENST00000453663"
"4626","ENST00000586439"
"4627","ENST00000566130"
"4628","ENST00000448973"
"4629","ENST00000454759"
"4630","ENST00000530291"
"4631","ENST00000369847"
"4632","ENST00000573320"
"4633","ENST00000509549"
"4634","ENST00000553986"
"4635","ENST00000294309"
"4636","ENST00000380486"
"4637","ENST00000357121"
"4638","ENST00000428552"
"4639","ENST00000215631"
"4640","ENST00000322536"
"4641","ENST00000502663"
"4642","ENST00000455732"
"4643","ENST00000482697"
"4644","ENST00000614328"
"4645","ENST00000530797"
"4646","ENST00000570284"
"4647","ENST00000604384"
"4648","ENST00000278715"
"4649","ENST00000440943"
"4650","ENST00000547271"
"4651","ENST00000355572"
"4652","ENST00000281382"
"4653","ENST00000444415"
"4654","ENST00000375048"
"4655","ENST00000370377"
"4656","ENST00000314126"
"4657","ENST00000562708"
"4658","ENST00000357227"
"4659","ENST00000581322"
"4660","ENST00000392121"
"4661","ENST00000477092"
"4662","ENST00000455959"
"4663","ENST00000472991"
"4664","ENST00000527779"
"4665","ENST00000578213"
"4666","ENST00000246229"
"4667","ENST00000622868"
"4668","ENST00000447123"
"4669","ENST00000450053"
"4670","ENST00000618490"
"4671","ENST00000520228"
"4672","ENST00000530579"
"4673","ENST00000620783"
"4674","ENST00000268043"
"4675","ENST00000573924"
"4676","ENST00000494826"
"4677","ENST00000508792"
"4678","ENST00000582463"
"4679","ENST00000526076"
"4680","ENST00000527850"
"4681","ENST00000592588"
"4682","ENST00000587981"
"4683","ENST00000602243"
"4684","ENST00000552056"
"4685","ENST00000405943"
"4686","ENST00000307366"
"4687","ENST00000429001"
"4688","ENST00000465373"
"4689","ENST00000526707"
"4690","ENST00000314103"
"4691","ENST00000518977"
"4692","ENST00000393676"
"4693","ENST00000528988"
"4694","ENST00000468146"
"4695","ENST00000582705"
"4696","ENST00000248121"
"4697","ENST00000471880"
